cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_119)', 'walk_executor(cupboard
_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_executor(fridge_126)', '
switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_executor(bowl_2142)', 'walk_exec
utor(table_114)', 'walk_executor(food_bread_2084)', 'grab_executor(food_bread_2084)', 'walk_executor
(cutting_board_2123)', 'put_executor(food_bread_2084, cutting_board_2123)', 'walk_executor(knife_212
2)', 'grab_executor(knife_2122)', 'walk_executor(food_bread_2084)', 'cut_executor(food_bread_2084)',
 'grab_executor(food_bread_2084)', 'walk_executor(toaster_132)', 'putin_executor(food_bread_2084, to
aster_132)', 'grab_executor(food_bread_2084)', 'walk_executor(cutting_board_2123)', 'put_executor(fo
od_bread_2084, cutting_board_2123)', 'walk_executor(food_bread_2084)', 'grab_executor(food_bread_208
4)', 'walk_executor(toaster_132)', 'putin_executor(food_bread_2084, toaster_132)', 'grab_executor(fo
od_bread_2084)', 'walk_executor(cutting_board_2123)', 'put_executor(food_bread_2084, cutting_board_2
123)', 'walk_executor(food_bread_2084)', 'grab_executor(food_bread_2084)', 'walk_executor(toaster_13
2)', 'putin_executor(food_bread_2084, toaster_132)']","Time consume: 104 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 22",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g3.txt,Find a book and put it on the coffe table in home office. Then open the window in the home office.,"['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(b
ook_2066, coffee_table_2068)', 'walk_executor(window_348)', 'open_executor(window_348)']","Time consume: 47 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(window_2109)', 'open_executor(window_2109)', 'walk_executor(curtain_119)', 'open_exe
cutor(curtain_119)', 'walk_executor(curtain_294)', 'open_executor(curtain_294)', 'walk_executor(curt
ain_121)', 'open_executor(curtain_121)', 'walk_executor(couch_192)', 'walk_executor(cat_2082)', 'tou
ch_executor(cat_2082)']","Time consume: 43 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24",Action Completion Rate: 0.0,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g3.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then cool them in a bowl
.","['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'wash_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'ope
n_executor(pot_2069)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', '
walk_executor(pot_2069)', 'putin_executor(food_vegetable_2041, pot_2069)', 'grab_executor(pot_2069)'
, 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executor(stove_2065)'
, 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_35)', 'walk
_executor(wallshelf_234)', 'walk_executor(wallshelf_235)', 'walk_executor(sink_231)', 'walk_executor
(table_226)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_exec
utor(bowl_2071)', 'putin_executor(food_vegetable_2041, bowl_2071)']","Time consume: 161 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_egg_2020)', 'walk_executor(fryingpan_2083)', 'put
in_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(food_egg_2020)', 'walk_executor(cutting_
board_2051)', 'put_executor(food_egg_2020, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_
executor(knife_2050)', 'walk_executor(food_egg_2020)', 'cut_executor(food_egg_2020)', 'walk_executor
(fryingpan_2083)']","Time consume: 120 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 12 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_
executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_123)', 'walk_executor(tray_128)', 'wa
lk_executor(kitchen_counter_119)', 'walk_executor(table_199)', 'walk_executor(table_114)', 'walk_exe
cutor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_2
0)', 'switchoff_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)
', 'walk_executor(sink_19)', 'putin_executor(cup_2132, sink_19)', 'walk_executor(faucet_20)', 'switc
hon_executor(faucet_20)']","Time consume: 207 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24",1,Scene_id: 1
cdl_dataset/dataset/Write_an_email/g3.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on. Then type the keyboard to send a e-mail.",[],"Time consume: 52 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(kitchen_counter_132)', 'walk_executor(stove_2090)', 'open_executor(stove_2090)', 'wa
lk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(sink_133)', 'walk_executor
(cupboard_130)', 'walk_executor(fryingpan_2107)', 'walk_executor(table_123)', 'walk_executor(bowl_20
95)', 'grab_executor(bowl_2095)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'sw
itchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(sink_133)', 'putin_ex
ecutor(bowl_2095, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switcho
ff_executor(faucet_134)', 'walk_executor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(tab
le_193)', 'put_executor(bowl_2095, table_193)', 'walk_executor(cat_2082)', 'grab_executor(cat_2082)'
, 'walk_executor(table_193)', 'put_executor(cat_2082, table_193)']","Time consume: 104 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 26",1,Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g3.txt,Make sure there is at least one light on in every room.,"['walk_executor(light_64)', 'walk_executor(light_169)', 'walk_executor(light_245)', 'walk_executor(l
ight_411)', 'walk_executor(light_64)', 'switchon_executor(light_64)', 'walk_executor(light_169)', 's
witchon_executor(light_169)', 'walk_executor(light_245)', 'switchon_executor(light_245)', 'walk_exec
utor(light_411)', 'switchon_executor(light_411)']","Time consume: 23 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 28",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g1.txt,Wash all the clothes in the basket for clothes by washing machine.,"['walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(bathtu
b_297)', 'walk_executor(basket_for_clothes_2040)', 'walk_executor(washing_machine_2041)', 'open_exec
utor(washing_machine_2041)', 'walk_executor(clothes_pants_2113)', 'grab_executor(clothes_pants_2113)
', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_pants_2113, washing_machine_2041)'
, 'walk_executor(clothes_shirt_2114)', 'grab_executor(clothes_shirt_2114)', 'walk_executor(washing_m
achine_2041)', 'putin_executor(clothes_shirt_2114, washing_machine_2041)', 'walk_executor(clothes_so
cks_2115)', 'grab_executor(clothes_socks_2115)', 'walk_executor(washing_machine_2041)', 'putin_execu
tor(clothes_socks_2115, washing_machine_2041)', 'walk_executor(clothes_skirt_2116)', 'grab_executor(
clothes_skirt_2116)', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_skirt_2116, was
hing_machine_2041)', 'plugin_executor(washing_machine_2041)', 'close_executor(washing_machine_2041)'
, 'switchon_executor(washing_machine_2041)']","Time consume: 35 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 30",1,Scene_id: 2
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_2156)', 'open_executor(window_2156)']","Time consume: 10 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(b
ook_2066, coffee_table_2068)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk_execu
tor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)
', 'switchoff_executor(faucet_43)', 'walk_executor(coffee_table_2068)', 'put_executor(cup_2063, coff
ee_table_2068)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridg
e_289)', 'grab_executor(milk_2043)', 'walk_executor(stove_2065)', 'close_executor(stove_2065)', 'swi
tchon_executor(stove_2065)', 'walk_executor(cup_2064)', 'grab_executor(cup_2064)', 'walk_executor(co
ffee_table_2068)', 'put_executor(cup_2064, coffee_table_2068)', 'walk_executor(cup_2063)', 'putin_ex
ecutor(milk_2043, cup_2063)']","Time consume: 131 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 9 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(kitchen_counter_119)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)',
 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(fau
cet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135
)', 'put_executor(pot_2138, stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 65 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 14 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g5.txt,Syntax Error,"['walk_executor(closetdrawer_388)', 'walk_executor(closetdrawer_384)', 'walk_executor(hanger_374)', 
'walk_executor(hanger_376)', 'walk_executor(hanger_372)', 'walk_executor(hanger_361)', 'walk_executo
r(mousepad_414)', 'walk_executor(bathroom_counter_41)', 'walk_executor(stovefan_288)', 'walk_executo
r(closetdrawer_120)', 'walk_executor(trashcan_99)', 'walk_executor(keyboard_415)', 'walk_executor(wa
shing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(ceilinglamp_26)', 'walk_
executor(nightstand_100)', 'open_executor(nightstand_100)', 'walk_executor(phone_247)', 'walk_execut
or(closetdrawer_143)', 'walk_executor(cpuscreen_171)', 'walk_executor(curtain_408)', 'open_executor(
curtain_408)', 'walk_executor(table_107)', 'walk_executor(towel_rack_32)', 'walk_executor(basket_for
_clothes_2006)']","Time consume: 227 seconds
Exp_helper query times: 4
Guidance query times: 0
library scale: 31","Keystate: k1 - Requires: 9 steps
Keystate: k2 - Requires: 9 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(kitchen_counter_132)', 'walk_executor(sink_133)', 'walk_executor(dishwasher_143)', '
open_executor(dishwasher_143)', 'walk_executor(kitchen_counter_129)', 'walk_executor(cupboard_130)',
 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(table_123)', 'walk_exe
cutor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl
_2095, dishwasher_143)', 'walk_executor(table_123)', 'walk_executor(table_193)', 'walk_executor(tabl
elamp_236)', 'walk_executor(photoframe_246)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)'
, 'grab_executor(bowl_2096)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dishwasher
_143)', 'walk_executor(bowl_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143)', 'pu
tin_executor(bowl_2097, dishwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2105)', 
'walk_executor(dishwasher_143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executor(dishw
asher_143)', 'switchon_executor(dishwasher_143)', 'walk_executor(fork_2103)', 'grab_executor(fork_21
03)', 'walk_executor(sink_133)', 'putin_executor(fork_2103, sink_133)', 'walk_executor(fork_2103)', 
'wash_executor(fork_2103)', 'walk_executor(fork_2104)', 'grab_executor(fork_2104)', 'walk_executor(s
ink_133)', 'putin_executor(fork_2104, sink_133)', 'walk_executor(fork_2104)', 'wash_executor(fork_21
04)']","Time consume: 85 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 33",1,Scene_id: 2
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_290)', 'switchon_executor(coffe_maker_290)', 'walk_executor(fridge_289)'
, 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_e
xecutor(cup_2063)', 'putin_executor(milk_2043, cup_2063)', 'walk_executor(food_sugar_2039)', 'grab_e
xecutor(food_sugar_2039)', 'walk_executor(cup_2063)', 'putin_executor(food_sugar_2039, cup_2063)']","Time consume: 30 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 33","Keystate: k1 - Requires: 17 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Syntax Error,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_
executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(washing_machine
_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(dishwasher_129)', 'open_executor(dish
washer_129)', 'walk_executor(kitchen_counter_122)', 'walk_executor(trashcan_99)', 'walk_executor(vac
uum_cleaner_2139)', 'plugin_executor(vacuum_cleaner_2139)', 'switchon_executor(vacuum_cleaner_2139)'
, 'walk_executor(floor_10)', 'wash_executor(floor_10)', 'walk_executor(floor_12)', 'wash_executor(fl
oor_12)', 'walk_executor(floor_13)', 'wash_executor(floor_13)', 'walk_executor(floor_14)', 'wash_exe
cutor(floor_14)', 'walk_executor(floor_43)', 'wash_executor(floor_43)', 'walk_executor(floor_47)', '
wash_executor(floor_47)', 'walk_executor(floor_49)', 'wash_executor(floor_49)', 'walk_executor(floor
_51)', 'wash_executor(floor_51)', 'walk_executor(floor_165)', 'wash_executor(floor_165)', 'walk_exec
utor(floor_168)', 'wash_executor(floor_168)', 'walk_executor(floor_169)', 'wash_executor(floor_169)'
, 'walk_executor(floor_170)', 'wash_executor(floor_170)', 'walk_executor(floor_171)', 'wash_executor
(floor_171)', 'walk_executor(floor_172)', 'wash_executor(floor_172)', 'walk_executor(floor_259)', 'w
ash_executor(floor_259)', 'walk_executor(floor_260)', 'wash_executor(floor_260)', 'walk_executor(flo
or_262)', 'wash_executor(floor_262)', 'walk_executor(floor_264)', 'wash_executor(floor_264)', 'walk_
executor(floor_265)', 'wash_executor(floor_265)', 'walk_executor(vacuum_cleaner_2139)', 'switchoff_e
xecutor(vacuum_cleaner_2139)', 'plugout_executor(vacuum_cleaner_2139)', 'plugin_executor(vacuum_clea
ner_2139)', 'switchon_executor(vacuum_cleaner_2139)', 'switchoff_executor(vacuum_cleaner_2139)', 'pl
ugout_executor(vacuum_cleaner_2139)']","Time consume: 497 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 33","Keystate: k1 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)
', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, cutting_board_2051)', 'walk
_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_execut
or(food_chicken_2017)', 'walk_executor(bed_105)', 'walk_executor(clothes_scarf_2048)', 'walk_executo
r(nightstand_100)', 'open_executor(nightstand_100)', 'walk_executor(pillow_182)', 'walk_executor(clo
setdrawer_120)', 'walk_executor(closetdrawer_143)', 'walk_executor(couch_352)', 'walk_executor(food_
chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(cat_2055)', 'put_executor(food_ch
icken_2017, cat_2055)']","Time consume: 98 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 34",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g5.txt,Syntax Error,"['walk_executor(bed_376)', 'walk_executor(bed_264)', 'walk_executor(desk_375)', 'walk_executor(night
stand_262)', 'walk_executor(nightstand_373)', 'walk_executor(desk_261)', 'walk_executor(washing_mach
ine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(toilet_302)', 'open_executor(toile
t_302)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executo
r(bathroom_counter_306)', 'walk_executor(photoframe_246)', 'walk_executor(photoframe_361)', 'walk_ex
ecutor(bathtub_297)', 'walk_executor(basket_for_clothes_2040)', 'grab_executor(clothes_shirt_2114)',
 'walk_executor(ironing_board_2099)', 'put_executor(clothes_shirt_2114, ironing_board_2099)', 'walk_
executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk_executor(ironing_board_209
9)', 'put_executor(clothes_skirt_2116, ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_exe
cutor(iron_2117)', 'switchon_executor(iron_2117)', 'walk_executor(clothes_shirt_2114)', 'wash_execut
or(clothes_shirt_2114)', 'walk_executor(clothes_skirt_2116)', 'wash_executor(clothes_skirt_2116)']","Time consume: 333 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 34","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 2
